id,town_ksh_code,province_name,town_name,town_type1,town_type2,town_type3,district_ksh_code,town_population,street_name,house_number,target,address,geocode,lon,lat,cafe,fuel,restaurant,pub,bank,bus_station,veterinary,pharmacy,fountain,post_office,fast_food,parking,taxi,food_court,dentist,vending_machine,social_facility,parcel_locker,townhall,library,community_centre,bicycle_repair_station,police,bicycle_rental,atm,charging_station,place_of_worship,toilets,clock,ice_cream,chair,doctors,kindergarten,childcare,rental,bum,parking_entrance,nightclub,marketplace,bar,car_wash,school,biergarten,language_school,bbq,smoking_area,arts_centre,cinema,bureau_de_change,courthouse,clinic,shelter,printer,parking_space,studio,motorcycle_parking,hunting_stand,escooter_rental,coworking_space,hospital,vehicle_ramp,driving_school,theatre,waste_disposal,air_filling,mist_spraying_cooler,art_school,nursing_home,car_rental,compressed_air,dojo,public_hall,table,internet_cafe,playhouse,dog_toilet,ferry_terminal,workshop,music_school,university,public_bookcase,college,dancing_school,casino,ticket_validator,trolley_bay,money_transfer,dressing_room,water_point,gambling,lounger,weighbridge,prison,funeral_hall,fire_station,migrant_detention_centre,food,vacuum_cleaner,boat_rental,animal_boarding,vehicle_inspection,shower,social_centre,monastery,ski_rental,yes,office,grit_bin,locker,music_venue,ritual_bath,hookah_lounge,training,dormitory,sanitary_dump_station,device_charging_station,left_luggage,car_sharing,luggage_locker,karaoke_box,stripclub,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,clean_intersection_count,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient,pagerank
2913,31088,15,Székely,4,3,7,152,1066,őze tanya,2/A,1,"őze tanya 2/A, Székely","{'x': 21.896729963784, 'y': 48.04398999924}",21.896729963784,48.04398999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2915,31088,15,Székely,4,3,7,152,1066,petőfi utca,1,2,"petőfi utca 1, Székely","{'x': 21.937640021526, 'y': 48.0580399968}",21.937640021526,48.0580399968,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,26.0,4.7272727272727275,786.4139999999999,30.246692307692303,2.8181818181818183,"{0: 0, 1: 1, 2: 0, 3: 10}","{0: 0.0, 1: 0.09090909090909091, 2: 0.0, 3: 0.9090909090909091}",10.0,393.207,13.0,30.246692307692307,1.0186395936076937,0.0,1.0,0.6000000000000001,0.45454545454545453,0.3185185185185185,0.23737638734989097,0.0,0.11957455721208228
2916,14827,7,Székesfehérvár,2,2,2,85,100570,bajmóci utca,8,1,"bajmóci utca 8, Székesfehérvár","{'x': 18.456119978081, 'y': 47.206699981916}",18.456119978081,47.206699981916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,44.0,4.888888888888889,3332.250000000001,75.73295454545456,2.9444444444444446,"{0: 0, 1: 2, 2: 0, 3: 13, 4: 3}","{0: 0.0, 1: 0.1111111111111111, 2: 0.0, 3: 0.7222222222222222, 4: 0.16666666666666666}",16.0,1666.1249999999998,22.0,75.73295454545453,1.0310208118797637,0.0,1.0,0.3529411764705882,0.4146341463414634,0.2855392156862745,0.31812106535587137,0.0,0.06399359939639494
2917,14827,7,Székesfehérvár,2,2,2,85,100570,bártfai utca,1,0,"bártfai utca 1, Székesfehérvár","{'x': 18.446810030586, 'y': 47.198960006795}",18.446810030586,47.198960006795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,54.0,4.909090909090909,2579.0059999999994,47.75937037037036,3.0454545454545454,"{0: 0, 1: 0, 2: 0, 3: 21, 4: 1}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.9545454545454546, 4: 0.045454545454545456}",22.0,1289.5029999999997,27.0,47.75937037037036,1.015807053860939,0.0,1.0,0.2857142857142857,0.25925925925925924,0.40952380952380957,0.052314265112783295,0.0,0.06237726315722079
2918,14827,7,Székesfehérvár,2,2,2,85,100570,bátky zsigmond utca,10,0,"bátky zsigmond utca 10, Székesfehérvár","{'x': 18.400079998374, 'y': 47.189689999069}",18.400079998374,47.189689999069,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,162.0,4.628571428571429,7263.562000000001,44.836802469135804,2.7142857142857144,"{0: 0, 1: 15, 2: 0, 3: 45, 4: 10}","{0: 0.0, 1: 0.21428571428571427, 2: 0.0, 3: 0.6428571428571429, 4: 0.14285714285714285}",55.0,3631.780999999999,81.0,44.83680246913579,1.067264742836787,0.0,1.0,0.08695652173913043,0.1571753986332574,0.046462063086104004,0.3637640776111103,0.3333333333333333,0.01589712882573895
2919,14827,7,Székesfehérvár,2,2,2,85,100570,bodrogi utca,8,1,"bodrogi utca 8, Székesfehérvár","{'x': 18.3808700174, 'y': 47.202770000884}",18.3808700174,47.202770000884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,34.0,4.0,1879.2860000000003,55.27311764705883,2.8823529411764706,"{0: 0, 1: 2, 2: 0, 3: 13, 4: 2}","{0: 0.0, 1: 0.11764705882352941, 2: 0.0, 3: 0.7647058823529411, 4: 0.11764705882352941}",15.0,939.6429999999999,17.0,55.27311764705882,1.044079562030551,0.0,1.0,0.25,0.2857142857142857,0.4583333333333333,0.08767473423977214,0.0,0.05785004838672022
2921,14827,7,Székesfehérvár,2,2,2,85,100570,budai út,159,0,"budai út 159, Székesfehérvár","{'x': 18.457650010687, 'y': 47.195309981329}",18.457650010687,47.195309981329,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,30.0,4.285714285714286,1645.8500000000001,54.86166666666667,2.9285714285714284,"{0: 0, 1: 1, 2: 0, 3: 12, 4: 1}","{0: 0.0, 1: 0.07142857142857142, 2: 0.0, 3: 0.8571428571428571, 4: 0.07142857142857142}",13.0,822.9250000000001,15.0,54.86166666666667,1.0412771019844616,0.0,1.0,0.15384615384615385,0.3023255813953488,0.0,0.18542237296434294,0.0,0.03753856107876558
2922,14827,7,Székesfehérvár,2,2,2,85,100570,cserepes köz,4,1,"cserepes köz 4, Székesfehérvár","{'x': 18.402649973707, 'y': 47.185140008659}",18.402649973707,47.185140008659,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,120.0,4.705882352941177,5293.257999999996,44.1104833333333,2.764705882352941,"{0: 0, 1: 8, 2: 0, 3: 39, 4: 4}","{0: 0.0, 1: 0.1568627450980392, 2: 0.0, 3: 0.7647058823529411, 4: 0.0784313725490196}",43.0,2646.629,60.0,44.110483333333335,1.0504420817260705,0.0,1.0,0.04,0.15673981191222572,0.0,0.04839123475994702,0.0,0.009932803536443234
2923,14827,7,Székesfehérvár,2,2,2,85,100570,dr. koch lászló utca,12,0,"dr. koch lászló utca 12, Székesfehérvár","{'x': 18.407450038198, 'y': 47.194430007224}",18.407450038198,47.194430007224,1.0,,1.0,4.0,2.0,,,1.0,1.0,,4.0,,,,,1.0,,1.0,,2.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.0,486.0,5.855421686746988,13188.604000000007,27.137045267489725,3.1987951807228914,"{0: 0, 1: 9, 2: 0, 3: 107, 4: 49, 5: 1}","{0: 0.0, 1: 0.05421686746987952, 2: 0.0, 3: 0.6445783132530121, 4: 0.29518072289156627, 5: 0.006024096385542169}",157.0,6594.301999999999,243.0,27.137045267489707,1.0348102523832419,0.00411522633744856,1.0,0.03636363636363636,0.11186440677966102,0.0046070460704607024,0.040012612046761334,0.3333333333333333,0.006471337329307247
2925,14827,7,Székesfehérvár,2,2,2,85,100570,eötvös utca,46,2,"eötvös utca 46, Székesfehérvár","{'x': 18.410830040654, 'y': 47.176540008363}",18.410830040654,47.176540008363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,12.0,4.0,476.8639999999999,39.73866666666666,3.0,"{0: 0, 1: 0, 2: 0, 3: 6}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 1.0}",6.0,238.432,6.0,39.73866666666667,0.9999967445768584,0.0,1.0,0.8,0.5555555555555556,0.15000000000000002,0.44403600519071207,0.0,0.16112205885619563
2926,14827,7,Székesfehérvár,2,2,2,85,100570,építőmunkás utca,18,1,"építőmunkás utca 18, Székesfehérvár","{'x': 18.422550036769, 'y': 47.206080014448}",18.422550036769,47.206080014448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,48.0,4.8,3900.5580000000004,81.26162500000001,3.2,"{0: 0, 1: 0, 2: 0, 3: 16, 4: 4}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.8, 4: 0.2}",20.0,1950.2790000000005,24.0,81.26162500000002,1.000284406492037,0.0,1.0,0.3157894736842105,0.2923076923076923,0.1286549707602339,0.3070564072391853,0.0,0.0584583013261888
2927,14827,7,Székesfehérvár,2,2,2,85,100570,erkel ferenc utca,2/B,0,"erkel ferenc utca 2/B, Székesfehérvár","{'x': 18.420850019167, 'y': 47.184190003753}",18.420850019167,47.184190003753,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,282.0,5.475728155339806,9774.787999999997,34.66236879432623,3.0,"{0: 0, 1: 14, 2: 0, 3: 66, 4: 18, 5: 5}","{0: 0.0, 1: 0.13592233009708737, 2: 0.0, 3: 0.6407766990291263, 4: 0.17475728155339806, 5: 0.04854368932038835}",89.0,4887.394000000001,141.0,34.66236879432625,1.0906679692068044,0.0070921985815602835,1.0,0.0196078431372549,0.10636079249217935,0.0,0.0017096089735194307,0.0,0.004945109514266917
2928,14827,7,Székesfehérvár,2,2,2,85,100570,határ utca,65,0,"határ utca 65, Székesfehérvár","{'x': 18.436210024374, 'y': 47.156300017217}",18.436210024374,47.156300017217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,12.0,3.4285714285714284,1671.8359999999998,139.31966666666665,3.142857142857143,"{0: 0, 1: 1, 2: 0, 3: 3, 4: 3}","{0: 0.0, 1: 0.14285714285714285, 2: 0.0, 3: 0.42857142857142855, 4: 0.42857142857142855}",6.0,835.918,6.0,139.31966666666668,1.0008402814588757,0.0,1.0,1.0,0.5,0.6,0.5576726017023999,0.0,0.2409782672568083
2929,14827,7,Székesfehérvár,2,2,2,85,100570,horog utca,1,1,"horog utca 1, Székesfehérvár","{'x': 18.39958001785, 'y': 47.187980007002}",18.39958001785,47.187980007002,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,160.0,4.266666666666667,5455.621999999999,34.0976375,2.453333333333333,"{0: 0, 1: 23, 2: 0, 3: 47, 4: 5}","{0: 0.0, 1: 0.30666666666666664, 2: 0.0, 3: 0.6266666666666667, 4: 0.06666666666666667}",52.0,2727.811,80.0,34.097637500000005,1.054472318018021,0.0,1.0,0.02702702702702703,0.15481171548117154,0.0,0.10018588311345183,0.0,0.006769832765225685
2930,14827,7,Székesfehérvár,2,2,2,85,100570,iii. béla király tér,5,0,"iii. béla király tér 5, Székesfehérvár","{'x': 18.41110999622, 'y': 47.197740020788}",18.41110999622,47.197740020788,,,2.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0,398.0,5.566433566433567,13419.564,33.717497487437186,3.034965034965035,"{0: 0, 1: 15, 2: 0, 3: 93, 4: 35}","{0: 0.0, 1: 0.1048951048951049, 2: 0.0, 3: 0.6503496503496503, 4: 0.24475524475524477}",128.0,6709.782000000002,199.0,33.71749748743719,1.1248009724707628,0.0,1.0,0.04225352112676056,0.1243432574430823,0.02778959170553416,0.15080414429423483,0.0,0.006588238118493687
2931,14827,7,Székesfehérvár,2,2,2,85,100570,jókai utca,2,1,"jókai utca 2, Székesfehérvár","{'x': 18.40829996318, 'y': 47.191169991713}",18.40829996318,47.191169991713,7.0,,5.0,3.0,1.0,,,3.0,2.0,,3.0,,1.0,,,,,,1.0,1.0,,,,,5.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,292.0,5.3090909090909095,9214.838000000002,31.55766438356165,3.0090909090909093,"{0: 0, 1: 8, 2: 0, 3: 85, 4: 17}","{0: 0.0, 1: 0.07272727272727272, 2: 0.0, 3: 0.7727272727272727, 4: 0.15454545454545454}",102.0,4607.419000000001,146.0,31.55766438356165,1.1236226785784182,0.0136986301369863,1.0,0.05504587155963303,0.14010282776349614,0.4106070902706988,0.08278497396251283,0.0,0.010051411799348983
2932,14827,7,Székesfehérvár,2,2,2,85,100570,kandó kálmán utca,4,1,"kandó kálmán utca 4, Székesfehérvár","{'x': 18.436900022643, 'y': 47.19024999402}",18.436900022643,47.19024999402,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,96.0,4.682926829268292,4865.041999999999,50.67752083333332,2.731707317073171,"{0: 0, 1: 9, 2: 0, 3: 26, 4: 5, 5: 1}","{0: 0.0, 1: 0.21951219512195122, 2: 0.0, 3: 0.6341463414634146, 4: 0.12195121951219512, 5: 0.024390243902439025}",32.0,2432.5209999999997,48.0,50.677520833333325,1.077338437473204,0.020833333333333332,1.0,0.15000000000000002,0.24539877300613497,0.5,0.018468081752225914,0.0,0.02970867217579544
2935,14827,7,Székesfehérvár,2,2,2,85,100570,kikindai utca,1,0,"kikindai utca 1, Székesfehérvár","{'x': 18.440359988455, 'y': 47.19451001249}",18.440359988455,47.19451001249,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,30.0,4.0,2365.5180000000005,78.85060000000001,2.8666666666666667,"{0: 0, 1: 2, 2: 0, 3: 11, 4: 2}","{0: 0.0, 1: 0.13333333333333333, 2: 0.0, 3: 0.7333333333333333, 4: 0.13333333333333333}",13.0,1182.759,15.0,78.8506,1.030149192702779,0.0,1.0,0.42857142857142855,0.3684210526315789,0.4835164835164836,0.1494678789212956,0.0,0.09756384931540102
